Serie;Norte;Este;Depto;Municipio;Vereda ;Cia;Estructura
4414;986124,4375;888191,6875;TOLIMA;IBAGUÃ‰;CHUCUNI;Zen;19891661
4415;986109,0517;887953,5115;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891660
2226;999408,1073;949829,0724;CUNDINAMARCA;ANAPOIMA;SANTA LUCIA;Zen;19891803
4416;986057,875;887566,5625;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891659
4417;986013,4379;887132,0935;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891658
4418;985963,1424;886599,5003;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891657
4419;985902,0693;886005,3849;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891656
4420;985437,7343;885368,9076;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891655
4421;985171,4375;885005,125;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891654
4422;984947,8024;884681,3863;TOLIMA;IBAGUÃ‰;LA ELENA;Zen;19891653
4423;984749,9375;884411,6875;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891652
4424;984494,5302;884120,3477;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891651
4425;984317,3472;883924,9694;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891650
2227;999299,5148;949458,675;CUNDINAMARCA;ANAPOIMA;SANTA LUCIA;Zen;19891802
4426;984179,4088;883638,2901;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891649
4427;983980,713;883225,5671;TOLIMA;IBAGUÃ‰;;Zen;19891648
4428;983809,6875;882883,375;TOLIMA;IBAGUÃ‰;;Zen;19891647
4429;983732,8125;882619;TOLIMA;IBAGUÃ‰;;Zen;19891646
4430;983596,0384;882125,4822;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891645
4431;983513,4726;881844,0187;TOLIMA;IBAGUÃ‰;;Zen;19891644
4432;983309,1601;881495,9315;TOLIMA;IBAGUÃ‰;;Zen;19891643
4433;983227,8408;881154,1806;TOLIMA;IBAGUÃ‰;;Zen;19891642
4434;983121,0945;880697,593;TOLIMA;IBAGUÃ‰;;Zen;19891641
4435;983030,0253;880297,9706;TOLIMA;IBAGUÃ‰;;Zen;19891640
2236;999228,3911;949228,0719;CUNDINAMARCA;ANAPOIMA;SANTA LUCIA;Zen;19891801
4436;982861,6253;879769,6435;TOLIMA;IBAGUÃ‰;;Zen;19891639
4437;982753,5124;879534,7816;TOLIMA;IBAGUÃ‰;;Zen;19891638
4438;982673,2417;879296,8885;TOLIMA;IBAGUÃ‰;;Zen;19891637
4439;982575,5697;879003,1988;TOLIMA;IBAGUÃ‰;;Zen;19891636
4440;982340,4832;878812,3454;TOLIMA;IBAGUÃ‰;;Zen;19891635
4441;982130,9375;878648,75;TOLIMA;IBAGUÃ‰;;Zen;19891634
4442;981918,8095;878126,0591;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891633
4443;981683,274;877931,6132;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891632
4444;981291,9123;877882,8894;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891631
4445;980981,1581;877845,6169;TOLIMA;IBAGUÃ‰;PICALENA SECTOR RURAL;Zen;19891630
2237;999245,625;948798,875;CUNDINAMARCA;ANAPOIMA;SANTA LUCIA;Zen;19891800
4569;980498,3125;877787,5;TOLIMA;IBAGUÃ‰;;Zen;19891629
4570;980333,6875;877699,125;TOLIMA;IBAGUÃ‰;;Zen;19891628
4571;979941,8125;877692,625;TOLIMA;IBAGUÃ‰;;Zen;19891627
4572;979684,5625;877794,75;TOLIMA;IBAGUÃ‰;CANADAS POTRERITOS;Zen;19891626
4573;979336,3125;878144,0625;TOLIMA;IBAGUÃ‰;ALTO DE COMBEIMA;Zen;19891625
4574;979045,3125;878435,8125;TOLIMA;IBAGUÃ‰;ALTO DE COMBEIMA;Zen;19891624
4212;978852,0625;878461,8125;TOLIMA;IBAGUÃ‰;ALTO DE COMBEIMA;Zen;19891623
4213;1003102,728;955356,6726;CUNDINAMARCA;LA MESA;CENTRO;Zen;19873861
4214;1003087,291;955283,8626;CUNDINAMARCA;LA MESA;CENTRO;Zen;19873860
2229;1003060,25;955159,375;CUNDINAMARCA;LA MESA;;Zen;19891817
4059;999271,125;948388,25;CUNDINAMARCA;ANAPOIMA;SANTA LUCIA;Zen;19891799
4215;999329,5225;947673,3662;CUNDINAMARCA;ANAPOIMA;LUTAIMA;Zen;19873637
4771;999213,25;947510,1875;CUNDINAMARCA;ANAPOIMA;LUTAIMA;Zen;19891797
4772;998889,5625;947035;CUNDINAMARCA;ANAPOIMA;CIRCANIA;Zen;19891796
4773;998648,125;946725,8125;CUNDINAMARCA;ANAPOIMA;CIRCANIA;Zen;19891795
4774;998260,6875;946230,25;CUNDINAMARCA;ANAPOIMA;CIRCANIA;Zen;19891794
4775;998076,5;945729,75;CUNDINAMARCA;ANAPOIMA;CIRCANIA;Zen;19891793
4776;997824,5625;945045,5;CUNDINAMARCA;APULO;PALENQUE;Zen;19891792
4777;997557,0625;944318,875;CUNDINAMARCA;APULO;NARANJAL;Zen;19891791
4778;997423;943954,6875;CUNDINAMARCA;APULO;NARANJAL;Zen;19891790
2230;1002877,125;954996,6875;CUNDINAMARCA;LA MESA;HATO NORTE;Zen;19891816
4779;997166,1875;943257,6875;CUNDINAMARCA;APULO;NARANJAL;Zen;19891789
4780;997090,6344;943028,5024;CUNDINAMARCA;APULO;NARANJAL;Zen;19891788
4781;997074;942601,4375;CUNDINAMARCA;APULO;NARANJAL;Zen;19891787
4782;997059,75;941888,5;CUNDINAMARCA;APULO;NARANJAL;Zen;19891786
4783;997049,5625;941377,9375;CUNDINAMARCA;APULO;NARANJAL;Zen;19891785
4784;997034,9375;940648,125;CUNDINAMARCA;APULO;NARANJAL;Zen;19891784
4785;997029,4375;940609,1875;CUNDINAMARCA;APULO;NARANJAL;Zen;19891783
4786;996938,4601;940290,6679;CUNDINAMARCA;TOCAIMA;COPO;Zen;19891782
4787;996621,1082;939279,6436;CUNDINAMARCA;TOCAIMA;COPO;Zen;19891781
5016;996419,9375;938657,0625;CUNDINAMARCA;TOCAIMA;VÃSQUEZ;Zen;19891780
2231;1002506,345;954654,6911;CUNDINAMARCA;LA MESA;CALUCATA;Zen;19891815
5017;996213,8764;937958,5984;CUNDINAMARCA;JERUSALÃ‰N;LA PARADA;Zen;19891779
5018;996098,7696;937618,5225;CUNDINAMARCA;JERUSALÃ‰N;LA PARADA;Zen;19891778
5019;996119,9018;936957,128;CUNDINAMARCA;JERUSALÃ‰N;LA PARADA;Zen;19891777
5020;996151,4746;936442,3868;CUNDINAMARCA;JERUSALÃ‰N;LA BUITRERA;Zen;19891776
5021;996075,8012;935879,0609;CUNDINAMARCA;JERUSALÃ‰N;LA BUITRERA;Zen;19891775
5022;996032,3642;935590,06;CUNDINAMARCA;JERUSALÃ‰N;LA BUITRERA;Zen;19891774
5023;995948,2412;935002,9365;CUNDINAMARCA;JERUSALÃ‰N;EL TABACO;Zen;19891773
5024;995910,5958;934691,9275;CUNDINAMARCA;JERUSALÃ‰N;EL TABACO;Zen;19891772
5173;995884,8232;934485,457;CUNDINAMARCA;JERUSALÃ‰N;EL TABACO;Zen;19891771
4165;995863,539;934085,9813;CUNDINAMARCA;JERUSALÃ‰N;EL TABACO;Zen;19891770
2232;1002167,25;954289,375;CUNDINAMARCA;LA MESA;CALUCATA;Zen;19891814
4166;995824,1561;933364,927;CUNDINAMARCA;JERUSALÃ‰N;LA COLORADA;Zen;19891769
4167;995802,9195;933074,3241;CUNDINAMARCA;JERUSALÃ‰N;LA COLORADA;Zen;19891768
4168;995762,7652;932186,0467;CUNDINAMARCA;JERUSALÃ‰N;ANDORRA;Zen;19891767
4169;995745,3904;931883,7251;CUNDINAMARCA;JERUSALÃ‰N;ANDORRA;Zen;19891766
4170;995685,3171;931265,2553;CUNDINAMARCA;JERUSALÃ‰N;LOS ANONES;Zen;19891765
4171;995637,8892;930781,4591;CUNDINAMARCA;JERUSALÃ‰N;LOS ANONES;Zen;19891764
4172;995648,4375;930394,3125;CUNDINAMARCA;JERUSALÃ‰N;LOS ANONES;Zen;19891763
4173;995651,8125;929887,125;CUNDINAMARCA;JERUSALÃ‰N;LOS ANONES;Zen;19891762
4174;995622,7537;929598,0737;CUNDINAMARCA;JERUSALÃ‰N;LOS ANONES;Zen;19891761
4175;995599,8764;929024,5566;CUNDINAMARCA;JERUSALÃ‰N;EL PALMAR;Zen;19891760
2233;1001906,617;953992,7133;CUNDINAMARCA;LA MESA;CALUCATA;Zen;19891813
4176;995496,7859;928620,5925;CUNDINAMARCA;JERUSALÃ‰N;EL PALMAR;Zen;19891759
4177;995422,6534;928311,9002;CUNDINAMARCA;JERUSALÃ‰N;EL PALMAR;Zen;19891758
4186;995293,9784;927778,1033;CUNDINAMARCA;JERUSALÃ‰N;EL PALMAR;Zen;19891757
2491;995203,928;927435,7416;CUNDINAMARCA;JERUSALÃ‰N;EL PALMAR;Zen;19891756
2492;995095,733;927001,1039;CUNDINAMARCA;JERUSALÃ‰N;EL PALMAR;Zen;19891755
2493;994964,8274;926446,4256;CUNDINAMARCA;JERUSALÃ‰N;EL HATILLO;Zen;19891754
2494;994839,8759;925978,7992;CUNDINAMARCA;JERUSALÃ‰N;EL HATILLO;Zen;19891753
2495;994774,7841;925726,9701;CUNDINAMARCA;JERUSALÃ‰N;EL HATILLO;Zen;19891752
2496;994644,512;925177,5941;CUNDINAMARCA;JERUSALÃ‰N;EL NEME;Zen;19891751
2497;994598,6536;924984,3766;CUNDINAMARCA;JERUSALÃ‰N;EL NEME;Zen;19891750
2234;1001295,083;953303,4536;CUNDINAMARCA;LA MESA;ALTO DE FLORES;Zen;19891812
2498;994539,1447;924744,7085;CUNDINAMARCA;JERUSALÃ‰N;EL NEME;Zen;19891749
2499;994308,9916;924379,6453;CUNDINAMARCA;JERUSALÃ‰N;EL NEME;Zen;19891748
2500;994149,7398;924127,359;CUNDINAMARCA;JERUSALÃ‰N;EL NEME;Zen;19891747
2501;993909,6359;923750,6975;CUNDINAMARCA;GUATAQUÃ;EL NEME;Zen;19891746
2502;993703,0838;923414,7705;CUNDINAMARCA;GUATAQUÃ;ESCAÃ‘OS;Zen;19891745
2503;993524,6266;923137,2585;CUNDINAMARCA;GUATAQUÃ;ESCAÃ‘OS;Zen;19891744
2504;993416,5877;922957,1309;CUNDINAMARCA;GUATAQUÃ;ESCAÃ‘OS;Zen;19891743
2505;993436,8583;922369,2835;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891742
2506;993443,5187;921646,4917;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891741
2507;993442,2156;921355,6085;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891740
2235;1000915,688;952934,0625;CUNDINAMARCA;LA MESA;ALTO DE FLORES;Zen;19891811
2508;993423,2796;920783,0671;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891739
2509;993450,0342;920388,4112;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891738
2510;993471,0288;920212,2018;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891737
2511;993498,1178;919763,4091;CUNDINAMARCA;GUATAQUÃ;CAMPO ALEGRE;Zen;19891736
2512;993545,4508;919088,0521;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891735
2513;993590,5383;918607,9244;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891734
2514;993619,502;918161,0304;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891733
2515;993671,6875;917540,6875;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891732
2516;993705,8244;917067,7215;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891731
2517;993734,4375;916609,3125;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891730
2169;1000706,222;952712,9999;CUNDINAMARCA;LA MESA;ALTO DE FLORES;Zen;19891810
2518;993763;916213,0625;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891729
2519;993793,5;915791,375;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891728
2520;993863,1875;914827;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891727
2521;993894,6875;914390,9375;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891726
4216;993716,7374;913645,1057;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891725
18194;993647,3468;913354,295;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891724
2522;993554,3916;912962,6018;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891723
2523;993396,4375;912663;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891722
2524;993206,9375;912286;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891721
4187;993039,875;911953,875;TOLIMA;PIEDRAS;GUATAQUISITO;Zen;19891720
16646;626700,7125;646650,3923;NARIÃ‘O;PASTO;BUESAQUILLO;    Azul;19870308
16655;629912,7248;644436,2408;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870299
16745;600568,8203;614331,6456;NARIÃ‘O;ILES;VEREDA SAN ANTONIO;    Azul;19870209
16746;600414,5421;614330,1348;NARIÃ‘O;ILES;VEREDA SAN ANTONIO;    Azul;19870208
16747;599617,3461;614319,6719;NARIÃ‘O;ILES;VEREDA BOLÃVAR;    Azul;19870207
16748;599514,1269;614313,3501;NARIÃ‘O;ILES;VEREDA BOLÃVAR;    Azul;19870206
16749;598904,3283;614174,3533;NARIÃ‘O;ILES;VEREDA LOMA DE ARGOTYS;    Azul;19870205
16750;598484,2226;614084,7238;NARIÃ‘O;ILES;VEREDA LOMA DE ARGOTYS;    Azul;19870204
16751;598083,5664;613995,3128;NARIÃ‘O;ILES;VEREDA LOMA DE ARGOTYS;    Azul;19870203
16752;597703,7621;613916,3641;NARIÃ‘O;CONTADERO;VEREDA LOMA DE ARGOTYS;    Azul;19870202
16753;597128,9558;613666,3775;NARIÃ‘O;CONTADERO;VEREDA SIMÃ“N BOLÃVAR;    Azul;19870201
16754;596575,7285;613421,3385;NARIÃ‘O;CONTADERO;VEREDA SIMÃ“N BOLÃVAR;    Azul;19870200
16656;629820,0972;644274,5028;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870298
16755;596265,6486;612921,0321;NARIÃ‘O;CONTADERO;VEREDA SANTO DOMINGO;    Azul;19870199
16756;596067,9788;612614,1329;NARIÃ‘O;CONTADERO;VEREDA CHORRERA NEGRA;    Azul;19870198
16757;595528,749;611777,509;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870197
16758;595233,8748;611323,8241;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870196
16759;594720,5333;610529,3278;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870195
16760;594623,4657;610377,5748;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870194
16761;594335,6627;609604,0999;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870193
16762;594251,6003;609382,5136;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870192
16763;594048,1184;608847,5877;NARIÃ‘O;GUALMATÃN;SAN MARCOS;    Azul;19870191
16764;593861,4565;608328,6634;NARIÃ‘O;GUALMATÃN;SIN DEFINIR;    Azul;19870190
16657;629707,6089;643792,3168;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870297
16765;593656,3626;607654,4789;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870189
16766;593513,8204;607262,1733;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870188
16767;593453,1528;607064,0959;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870187
16768;593174,92;606538,6445;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870186
16769;592962,4489;606099,8359;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870185
16770;592653,9549;605500,6736;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870184
16771;592455,8644;605091,6381;NARIÃ‘O;PUPIALES;VEREDA SAN MARCOS;    Azul;19870183
16772;592205,4753;604581,0332;NARIÃ‘O;PUPIALES;VEREDA FUELAMUESQUER;    Azul;19870182
16773;591878,4392;604197,0471;NARIÃ‘O;PUPIALES;VEREDA FUELAMUESQUER;    Azul;19870181
16774;591653,7566;603954,4779;NARIÃ‘O;PUPIALES;VEREDA FUELAMUESQUER;    Azul;19870180
16658;629660,5149;643518,1685;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870296
16775;591100,0539;603381,5115;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870179
16776;590768,9922;603059,972;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870178
16777;590539,511;602843,1423;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870177
16778;590160,165;602477,8599;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870176
16779;589901,5615;602219,863;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870175
16780;589802,5905;602138,2265;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870174
16781;589816,6444;602105,6737;NARIÃ‘O;PUPIALES;VEREDA EGIDO SAN ANTONIO;    Azul;19870173
16782;589183,8076;601961,7487;NARIÃ‘O;PUPIALES;VEREDA ESPINO SUR;    Azul;19870172
16783;589207,9917;601936,8993;NARIÃ‘O;PUPIALES;VEREDA ESPINO SUR;    Azul;19870171
16784;589059,8713;601954,443;NARIÃ‘O;PUPIALES;VEREDA ESPINO SUR;    Azul;19870170
16785;589076,8047;601932,218;NARIÃ‘O;PUPIALES;VEREDA ESPINO SUR;    Azul;19870169
16786;588774,8582;601899,8378;NARIÃ‘O;PUPIALES;VEREDA ESPINO SUR;    Azul;19870168
16787;588179,9013;601948,0719;NARIÃ‘O;PUPIALES;VEREDA PUSIALQUER;    Azul;19795270
16787;588179,9013;601948,0719;NARIÃ‘O;PUPIALES;VEREDA PUSIALQUER;    Azul;19795270
16659;629584,5039;643139,5233;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870295
16788;588056,7934;602056,531;NARIÃ‘O;PUPIALES;VEREDA PUSIALQUER;    Azul;19795269
16788;588056,7934;602056,531;NARIÃ‘O;PUPIALES;VEREDA PUSIALQUER;    Azul;19795269
16789;587756,5892;602320,5159;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795268
16789;587756,5892;602320,5159;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795268
16790;587616,6494;602438,53;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795267
16790;587616,6494;602438,53;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795267
16791;587398,2413;602733,3182;NARIÃ‘O;PUPIALES;VEREDA SAN JUAN CHIQUITO;    Azul;19795266
16791;587398,2413;602733,3182;NARIÃ‘O;PUPIALES;VEREDA SAN JUAN CHIQUITO;    Azul;19795266
16792;587244,3321;602995,8457;NARIÃ‘O;PUPIALES;VEREDA SAN JUAN CHIQUITO;    Azul;19795265
16793;586676,1851;602929,7442;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795264
16793;586676,1851;602929,7442;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795264
16794;586551,8381;602713,2356;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795263
16794;586551,8381;602713,2356;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795263
16795;586399,2991;602327,6028;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795262
16795;586399,2991;602327,6028;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795262
16796;586295,2325;601735,3625;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795261
16796;586295,2325;601735,3625;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795261
16645;586215,6645;601405,6594;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795260
16645;586215,6645;601405,6594;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795260
16797;586116,2863;601047,0972;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795259
16797;586116,2863;601047,0972;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795259
16798;586095,6349;600865,5985;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795258
16798;586095,6349;600865,5985;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795258
16799;586068,7004;600628,8787;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795257
16799;586068,7004;600628,8787;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19795257
16792;587244,3321;602995,8457;NARIÃ‘O;PUPIALES;VEREDA SAN JUAN CHIQUITO;    Azul;19795265
16800;585806,3635;600476,5309;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19870161
16801;585504,683;600304,8721;NARIÃ‘O;IPIALES;LAS ANIMAS;    Azul;19870160
16802;585134,3706;600169,1475;NARIÃ‘O;IPIALES;LOS MARCOS;    Azul;19870159
16803;584443,5402;599908,5454;NARIÃ‘O;IPIALES;LOS MARCOS;    Azul;19870158
16804;583931,2374;599588,3289;NARIÃ‘O;IPIALES;;    Azul;19870157
16660;629436,626;642458,5494;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870294
16805;583642,3792;599408,8607;NARIÃ‘O;IPIALES;;    Azul;19870156
16661;629334,9298;641992,2588;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870293
16662;629104,0558;641410,6363;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870292
16663;628235,6933;640535,8971;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870291
16664;627902,249;640489,3143;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870290
16647;627035,3465;646787,9831;NARIÃ‘O;PASTO;BUESAQUILLO;    Azul;19870307
16665;627576,4356;640277,3423;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870289
16666;627379,2546;640081,0215;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870288
16667;627216,9673;639915,5446;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870287
16668;626936,8842;639628,9132;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870286
16669;626448,4404;639147,746;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870285
16670;625870,1537;638976,4924;NARIÃ‘O;PASTO;MAPACHICO;    Azul;19870284
16671;625693,8705;638923,3276;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870283
16672;625318,6392;638873,2726;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870282
16673;624799,752;638818,0007;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870281
16674;624478,1996;638729,22;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870280
16648;627425,3085;646958,7481;NARIÃ‘O;PASTO;BUESAQUILLO;    Azul;19870306
16675;624039,374;638600,9156;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870279
16676;623573,9474;638463,8896;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870278
16677;622896,1912;638269,5183;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870277
16678;622503,7489;638157,1474;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870276
16679;622297,2462;637993,6254;NARIÃ‘O;PASTO;OBONUCO;    Azul;19870275
16680;621797,0253;637589,6434;NARIÃ‘O;PASTO;GUALMATAN;    Azul;19870274
16681;621578,3367;637407,6295;NARIÃ‘O;PASTO;GUALMATAN;    Azul;19870273
16682;621358,7431;637173,0191;NARIÃ‘O;PASTO;GUALMATAN;    Azul;19870272
16683;621063,7416;636836,9167;NARIÃ‘O;PASTO;GUALMATAN;    Azul;19870271
16684;620782,2107;636482,3152;NARIÃ‘O;PASTO;GUALMATAN;    Azul;19870270
16649;628012,3008;647052,8514;NARIÃ‘O;PASTO;BUESAQUILLO;    Azul;19870305
16685;620453,315;636110,5906;NARIÃ‘O;TANGUA;MARQUEZA ALTO;    Azul;19870269
16686;620315,1601;635942,4564;NARIÃ‘O;TANGUA;MARQUEZA ALTO;    Azul;19870268
16687;620011,1208;635540,827;NARIÃ‘O;TANGUA;MARQUEZA ALTO;    Azul;19870267
16688;619615,4328;635039,9687;NARIÃ‘O;TANGUA;LOS AJOS;    Azul;19870266
16689;619398,5808;634729,2674;NARIÃ‘O;TANGUA;LOS AJOS;    Azul;19870265
16690;619150,2419;634377,667;NARIÃ‘O;TANGUA;LOS AJOS;    Azul;19870264
16691;618835,1714;633945,6202;NARIÃ‘O;TANGUA;LOS AJOS;    Azul;19870263
16692;618343,9714;633322,2536;NARIÃ‘O;YACUANQUER;AGUADA;    Azul;19870262
16693;618185,5782;633100,6636;NARIÃ‘O;YACUANQUER;AGUADA;    Azul;19870261
16694;618049,1189;632495,7364;NARIÃ‘O;YACUANQUER;MEJIA;    Azul;19870260
16650;628799,7297;646510,1247;NARIÃ‘O;PASTO;BUESAQUILLO;    Azul;19870304
16695;617953,3275;632070,315;NARIÃ‘O;YACUANQUER;MEJIA;    Azul;19870259
16696;617914,3135;631913,2315;NARIÃ‘O;YACUANQUER;MEJIA;    Azul;19870258
16697;617792,365;631280,7888;NARIÃ‘O;YACUANQUER;MEJIA;    Azul;19870257
16698;617728,4847;630876,7918;NARIÃ‘O;YACUANQUER;CORDOBA;    Azul;19870256
16699;617619,291;630288,2698;NARIÃ‘O;YACUANQUER;EL ROSARIO;    Azul;19870255
16700;617584,2995;630068,0918;NARIÃ‘O;YACUANQUER;EL ROSARIO;    Azul;19870254
16701;617385,1929;629784,0116;NARIÃ‘O;YACUANQUER;EL ROSARIO;    Azul;19870253
16702;617178,4201;629477,417;NARIÃ‘O;YACUANQUER;EL ROSARIO;    Azul;19870252
16703;616929,3315;629129,2739;NARIÃ‘O;YACUANQUER;EL ROSARIO;    Azul;19870251
16704;616562,0774;628823,0333;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870250
16651;629181,0298;646342,466;NARIÃ‘O;PASTO;BUESAQUILLO;    Azul;19870303
16705;616111,2151;628457,5765;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870249
16706;615601,2554;628198,0774;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870248
16707;615222,1517;628008,7437;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870247
16708;614912,1011;627681,8067;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870246
16709;614602,771;627357,8377;NARIÃ‘O;YACUANQUER;TAIDALA;    Azul;19870245
16710;614304,6621;627069,6351;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870244
16711;614076,8312;626820,3372;NARIÃ‘O;YACUANQUER;MOHECHIZA;    Azul;19870243
16712;613765,0148;626623,2888;NARIÃ‘O;YACUANQUER;TAIDALA;    Azul;19870242
16713;613478,1988;626436,7472;NARIÃ‘O;YACUANQUER;TAIDALA;    Azul;19870241
16714;613227,3325;626225,0217;NARIÃ‘O;YACUANQUER;TASNAQUE;    Azul;19870240
16652;629872,8938;645999,7824;NARIÃ‘O;PASTO;MORASURCO;    Azul;19870302
16715;612709,2364;625853,3651;NARIÃ‘O;YACUANQUER;TASNAQUE;    Azul;19870239
